Sample:float,Data:float
122664,-0.084458828
122665,-0.084458828
122666,-0.077037752
122667,-0.080410957
122668,-0.086482704
122669,-0.089855969
122670,-0.086482704
122671,-0.085808098
122672,-0.090530574
122673,-0.097276986
122674,-0.084458828
122675,-0.091879845
122676,-0.09390378
122677,-0.098626256
122678,-0.091879845
122679,-0.09525305
122680,-0.101324856
122681,-0.09255451
122682,-0.095927715
122683,-0.097951651
122684,-0.097276986
122685,-0.09390378
122686,-0.098626256
122687,-0.099975586
122688,-0.097951651
122689,-0.097276986
122690,-0.099975586
122691,-0.104023397
122692,-0.091879845
122693,-0.097276986
122694,-0.097951651
122695,-0.103348792
122696,-0.09255451
122697,-0.094578445
122698,-0.095927715
122699,-0.085808098
122700,-0.085808098
122701,-0.084458828
122702,-0.085808098
122703,-0.090530574
122704,-0.091879845
122705,-0.089855969
122706,-0.088506639
122707,-0.089181304
122708,-0.09390378
122709,-0.081760228
122710,-0.085808098
122711,-0.087157369
122712,-0.091205239
122713,-0.080410957
122714,-0.084458828
122715,-0.085808098
122716,-0.079061687
122717,-0.081085622
122718,-0.083109498
122719,-0.088506639
122720,-0.075688481
122721,-0.082434893
122722,-0.074339151
122723,-0.087832034
122724,-0.083109498
122725,-0.087157369
122726,-0.091879845
122727,-0.082434893
122728,-0.087157369
122729,-0.089855969
122730,-0.09525305
122731,-0.086482704
122732,-0.091205239
122733,-0.09525305
122734,-0.091205239
122735,-0.091879845
122736,-0.094578445
122737,-0.101324856
122738,-0.088506639
122739,-0.09390378
122740,-0.095927715
122741,-0.097276986
122742,-0.093229175
122743,-0.09660238
122744,-0.101999521
122745,-0.087832034
122746,-0.097276986
122747,-0.094578445
122748,-0.099300921
122749,-0.089855969
122750,-0.094578445
122751,-0.097951651
122752,-0.090530574
122753,-0.09255451
122754,-0.09390378
122755,-0.099300921
122756,-0.085808098
122757,-0.089181304
122758,-0.089181304
122759,-0.083784163
122760,-0.079736292
122761,-0.079061687
122762,-0.080410957
122763,-0.064219534
