Sample:float,Data:float
123071,-2.824256897
123072,-2.761756897
123073,-2.761756897
123074,-2.777381897
123075,-2.730506897
123076,-2.730506897
123077,-2.699256897
123078,-2.746131897
123079,-2.668006897
123080,-2.636756897
123081,-2.652381897
123082,-2.652381897
123083,-2.621131897
123084,-2.574256897
123085,-2.605506897
123086,-2.527381897
123087,-2.480506897
123088,-2.496131897
123089,-2.496131897
123090,-2.449256897
123091,-2.402381897
123092,-2.433631897
123093,-2.371131897
123094,-2.324256897
123095,-2.293006897
123096,-2.339881897
123097,-2.230506897
123098,-2.168006897
123099,-2.152381897
123100,-2.074256897
123101,-1.996131897
123102,-1.918006897
123103,-1.902381897
123104,-1.777381897
123105,-1.699256897
123106,-1.652381897
123107,-1.605506897
123108,-1.621131897
123109,-1.324256897
123110,-1.293006897
123111,-1.183631897
123112,-1.105506897
123113,-1.043006897
123114,-0.996131897
123115,-0.871131897
123116,-0.761756897
123117,-0.714881897
123118,-0.621131897
123119,-0.511756897
123120,-0.418006897
123121,-0.386756897
123122,-0.246131897
123123,-0.183631897
123124,-0.168006897
123125,-0.136756897
123126,-0.011756897
123127,0.066368103
123128,0.066368103
123129,0.175743103
123130,0.253868103
123131,0.363243103
123132,0.425743103
123133,0.519493103
123134,0.660118103
123135,0.738243103
123136,0.863243103
123137,0.972618103
123138,1.066368103
123139,1.128868103
123140,1.253868103
123141,1.378868103
123142,1.519493103
123143,1.488243103
123144,1.613243103
123145,1.706993103
123146,1.738243103
123147,1.863243103
123148,1.972618103
123149,2.019493103
123150,2.035118103
123151,2.160118103
123152,2.238243103
123153,2.300743103
123154,2.300743103
123155,2.441368103
123156,2.456993103
123157,2.425743103
123158,2.488243103
123159,2.535118103
123160,2.550743103
123161,2.519493103
123162,2.535118103
123163,2.613243103
123164,2.566368103
123165,2.644493103
123166,2.691368103
123167,2.660118103
123168,2.644493103
123169,2.706993103
123170,2.738243103
123171,2.706993103
123172,2.738243103
123173,2.769493103
123174,2.800743103
123175,2.785118103
123176,2.847618103
123177,2.863243103
123178,2.894493103
123179,2.785118103
123180,2.816368103
123181,2.831993103
123182,2.769493103
123183,2.816368103
123184,2.816368103
123185,2.785118103
123186,2.691368103
123187,2.738243103
123188,2.738243103
123189,2.691368103
123190,2.644493103
123191,2.660118103
123192,2.644493103
123193,2.581993103
123194,2.581993103
123195,2.581993103
123196,2.566368103
123197,2.503868103
123198,2.519493103
123199,2.519493103
123200,2.816368103
123201,2.863243103
123202,2.831993103
123203,2.800743103
123204,2.800743103
123205,2.816368103
123206,2.785118103
123207,2.753868103
123208,2.753868103
123209,2.753868103
123210,2.691368103
123211,2.706993103
123212,2.738243103
123213,2.706993103
123214,2.613243103
123215,2.613243103
123216,2.613243103
123217,2.550743103
123218,2.581993103
123219,0.941368103
123220,1.003868103
123221,1.128868103
123222,1.238243103
123223,1.300743103
123224,1.456993103
123225,1.550743103
123226,1.613243103
123227,1.675743103
123228,1.800743103
123229,1.894493103
123230,1.941368103
123231,2.050743103
123232,2.097618103
123233,2.144493103
123234,2.175743103
123235,2.285118103
123236,2.363243103
123237,2.363243103
123238,2.410118103
123239,2.456993103
123240,2.472618103
123241,2.472618103
123242,2.535118103
123243,2.550743103
123244,2.550743103
123245,2.535118103
123246,2.597618103
123247,2.644493103
123248,2.597618103
123249,2.675743103
123250,2.691368103
123251,2.722618103
123252,2.675743103
123253,2.753868103
123254,2.816368103
123255,2.753868103
123256,2.769493103
123257,2.800743103
123258,2.847618103
123259,2.785118103
123260,2.831993103
123261,2.847618103
123262,2.816368103
123263,2.769493103
123264,2.816368103
123265,2.816368103
123266,2.753868103
123267,2.800743103
123268,2.769493103
123269,2.722618103
123270,2.691368103
123271,2.706993103
123272,2.691368103
123273,2.597618103
123274,2.644493103
123275,2.675743103
123276,2.644493103
123277,2.550743103
123278,2.581993103
123279,2.581993103
123280,2.581993103
123281,2.519493103
123282,2.456993103
123283,2.456993103
123284,2.394493103
123285,2.410118103
123286,2.378868103
123287,2.316368103
123288,2.238243103
123289,2.253868103
123290,2.222618103
123291,2.128868103
123292,2.097618103
123293,2.050743103
123294,2.019493103
123295,1.878868103
123296,1.878868103
123297,1.831993103
123298,1.722618103
123299,1.738243103
123300,1.644493103
123301,1.597618103
123302,1.488243103
123303,1.456993103
123304,1.394493103
123305,1.300743103
123306,1.253868103
123307,1.206993103
123308,1.144493103
123309,0.988243103
123310,0.972618103
123311,0.894493103
123312,0.706993103
123313,0.785118103
123314,0.597618103
123315,0.706993103
123316,0.472618103
123317,0.394493103
123318,0.331993103
123319,0.206993103
123320,0.128868103
123321,0.066368103
123322,0.019493103
123323,-0.074256897
123324,-0.136756897
123325,-0.183631897
123326,-0.230506897
123327,-0.371131897
123328,-0.418006897
123329,-0.511756897
123330,-0.636756897
123331,-0.793006897
123332,-0.902381897
123333,-1.011756897
123334,-1.199256897
123335,-1.261756897
123336,-1.371131897
123337,-1.511756897
123338,-1.683631897
123339,-1.746131897
123340,-1.824256897
123341,-1.964881897
123342,-2.011756897
123343,-2.089881897
123344,-2.168006897
123345,-2.261756897
123346,-2.277381897
123347,-2.308631897
123348,-2.433631897
123349,-2.464881897
123350,-2.527381897
123351,-2.543006897
123352,-2.683631897
123353,-2.589881897
123354,2.050743103
123355,2.019493103
123356,1.972618103
123357,1.878868103
123358,1.863243103
123359,1.831993103
123360,1.769493103
123361,1.660118103
123362,1.628868103
123363,1.550743103
123364,1.441368103
123365,1.425743103
123366,1.363243103
123367,1.269493103
123368,1.175743103
123369,1.128868103
123370,1.081993103
123371,0.941368103
123372,0.910118103
123373,0.831993103
123374,0.722618103
123375,0.597618103
123376,0.691368103
123377,0.535118103
123378,0.410118103
123379,0.316368103
123380,0.238243103
123381,0.128868103
123382,0.035118103
123383,0.019493103
123384,-0.043006897
123385,-0.152381897
123386,-0.214881897
123387,-0.293006897
123388,-0.371131897
123389,-0.527381897
123390,-0.589881897
123391,-0.683631897
123392,-0.855506897
123393,-0.964881897
123394,-1.105506897
123395,-1.214881897
123396,-1.386756897
123397,-1.433631897
123398,-1.543006897
123399,-1.699256897
123400,-1.808631897
123401,-1.886756897
123402,-1.964881897
123403,-2.105506897
123404,-2.121131897
123405,-2.168006897
123406,-2.277381897
123407,-2.433631897
123408,-2.418006897
123409,-2.433631897
123410,-2.527381897
123411,-2.558631897
123412,-2.574256897
123413,-2.574256897
123414,-2.668006897
123415,-2.652381897
123416,-2.652381897
123417,-2.636756897
123418,-2.730506897
123419,-2.699256897
123420,-2.699256897
123421,-2.761756897
123422,-2.761756897
123423,-2.793006897
123424,-2.855506897
123425,-2.886756897
123426,-2.746131897
123427,-2.730506897
123428,-2.777381897
123429,-2.793006897
123430,-2.777381897
123431,-2.777381897
123432,-2.808631897
123433,-2.793006897
123434,-2.793006897
123435,-2.793006897
123436,-2.824256897
123437,-2.808631897
123438,-2.761756897
123439,-2.808631897
123440,-2.777381897
123441,-2.777381897
123442,-2.793006897
123443,-2.824256897
123444,-2.777381897
123445,-2.746131897
123446,-2.793006897
123447,-2.746131897
123448,-2.746131897
123449,-2.683631897
123450,-2.714881897
123451,-2.668006897
123452,-2.636756897
123453,-2.621131897
123454,-2.652381897
123455,-2.574256897
123456,-2.543006897
123457,-2.543006897
123458,-2.527381897
123459,-2.511756897
123460,-2.464881897
123461,-2.480506897
123462,-2.464881897
123463,-2.418006897
123464,-2.371131897
123465,-2.402381897
123466,-2.308631897
123467,-2.261756897
123468,-2.214881897
